UNITCD,PLT_CN,PHYSCLCD
4,143600076010854,19
4,143600079010854,19
3,143600084010854,13
3,143600087010854,29
3,143600089010854,12
3,143600090010854,22
3,143600095010854,19
3,143600099010854,22
3,143600100010854,22
3,143600101010854,22
6,129849558010478,19
7,129871759010478,19
6,129872266010478,12
6,129872306010478,19
6,129872432010478,12
4,129872581010478,13
4,129872605010478,13
6,143599068010854,19
6,143599070010854,19
6,143599071010854,19
6,143599072010854,19
5,143599077010854,22
5,143599078010854,22
5,143599080010854,22
5,143599082010854,22
5,143599085010854,22
5,143599087010854,11
3,143599089010854,21
3,143599092010854,25
3,143599311010854,22
6,143599325010854,19
6,143599327010854,19
6,143599771010854,19
5,129854380010478,12
5,129854476010478,19
5,129854707010478,12
5,129854757010478,12
4,129854813010478,19
7,129855034010478,13
7,129855077010478,19
7,129855104010478,19
7,129855154010478,13
7,129855246010478,19
1,103522954010478,21
2,103523248010478,21
2,103523486010478,21
2,103523570010478,22
2,103523601010478,25
2,103523679010478,21
2,103523901010478,21
2,103524244010478,22
2,103524313010478,22
1,103524367010478,21
1,103524436010478,21
1,103524588010478,22
1,103524832010478,22
1,103525124010478,22
1,103525300010478,24
1,103525356010478,21
1,103525461010478,22
1,103525532010478,21
1,103525577010478,21
1,103525618010478,21
1,103525790010478,22
2,103525824010478,25
2,103525925010478,22
2,103526379010478,22
2,103526514010478,22
2,103526701010478,22
2,103526783010478,22
2,103526845010478,22
4,107446269010478,19
4,107446355010478,19
4,107446486010478,19
4,107446562010478,19
4,107446594010478,19
5,107446650010478,22
5,107446747010478,22
5,107446782010478,19
5,107446839010478,19
5,107446899010478,19
7,107446980010478,19
7,107447032010478,19
6,107451069010478,19
6,107451115010478,19
6,107451139010478,19
6,107539810010478,22
6,107539899010478,12
1,115422710010478,25
1,20014752010478,22
1,20014861010478,22
2,20014330010478,22
1,20014461010478,21
1,20014545010478,22
1,20014581010478,22
1,20014736010478,22
1,20057355010478,22
2,20057509010478,21
2,20057715010478,22
2,20057818010478,22
2,20057959010478,22
2,20058156010478,22
1,20058252010478,21
2,20058459010478,22
2,20058564010478,21
1,20058614010478,21
1,20058666010478,21
2,71246622010478,21
2,71246990010478,21
2,71247116010478,25
2,71247443010478,22
2,71247895010478,22
2,71248102010478,24
1,71248648010478,22
1,71248812010478,22
1,71248880010478,22
1,71249084010478,22
1,71249524010478,22
1,71249660010478,22
1,71249737010478,24
1,71249789010478,22
1,71249856010478,22
1,71250000010478,22
1,71250298010478,22
1,71250380010478,22
1,71250586010478,25
1,71250671010478,22
1,71259083010478,22
1,71259300010478,22
1,71259536010478,22
1,71259619010478,22
1,71259682010478,22
2,71260060010478,21
2,71260409010478,21
2,71260475010478,22
2,71260616010478,25
2,71260662010478,22
2,71260826010478,21
2,71260980010478,22
2,71261127010478,21
2,71261247010478,22
2,71261680010478,22
6,143599699010854,13
5,143599701010854,19
4,143600231010854,19
4,143600116010854,19
4,157557657010854,21
5,157557686010854,12
5,157557687010854,12
5,157557688010854,12
5,157557689010854,12
3,157557690010854,13
3,157557698010854,22
6,157557699010854,19
5,129872790010478,19
5,129872888010478,19
7,143600431010854,19
7,143600432010854,19
7,143600433010854,12
7,143600434010854,19
7,143600438010854,19
7,143600439010854,19
7,143600441010854,19
7,143600443010854,19
7,143600444010854,19
7,143600445010854,19
7,143600446010854,19
7,143600447010854,19
7,143600449010854,19
7,143600451010854,19
7,143600453010854,12
7,143600455010854,12
7,143600456010854,19
7,143600457010854,19
7,143600459010854,19
7,143600476010854,19
7,143600477010854,19
4,143599335010854,19
4,143599340010854,19
4,143599345010854,19
4,143599346010854,19
4,143599347010854,19
6,143599354010854,22
6,143599359010854,22
4,143599361010854,19
4,143599362010854,19
4,143599367010854,19
4,143599368010854,19
4,143599371010854,19
6,129851366010478,29
6,129851479010478,19
6,129851537010478,12
7,129851576010478,19
7,129851619010478,19
7,129851694010478,12
7,129851728010478,12
3,129855330010478,29
4,129855412010478,19
4,129855443010478,19
4,129855576010478,19
1,103509468010478,21
1,103509745010478,22
1,103509889010478,25
1,103510069010478,21
2,103510134010478,22
2,103510202010478,21
2,103510365010478,21
2,103510426010478,24
2,103510529010478,22
2,103510582010478,22
2,103510667010478,22
6,107451179010478,19
7,107451269010478,13
7,107451296010478,13
7,107451329010478,13
7,107451410010478,13
7,107451451010478,19
5,107451509010478,19
5,107451537010478,19
5,107451601010478,12
5,107451637010478,19
5,107451676010478,12
5,107451794010478,19
5,107451854010478,19
5,107451955010478,19
5,107451997010478,12
5,107452076010478,19
5,107452149010478,19
5,107452364010478,19
5,107452427010478,19
5,107452454010478,19
6,107452502010478,19
6,107452540010478,19
1,20058723010478,21
1,20058799010478,22
1,20059012010478,22
1,20059081010478,24
1,20059199010478,21
1,20059288010478,21
1,20059331010478,21
1,20059469010478,24
1,20059510010478,21
4,107420641010478,19
4,107420819010478,25
7,107420959010478,19
7,107420984010478,13
3,107421309010478,21
3,107421381010478,22
4,107429928010478,19
4,107429996010478,19
4,107430085010478,19
5,107430302010478,19
5,107430418010478,19
5,107430461010478,22
5,107430579010478,19
5,107430643010478,19
5,107430677010478,19
5,107430725010478,19
5,107430799010478,19
5,107430856010478,19
6,107430938010478,19
6,107430971010478,19
6,107431037010478,19
6,107431071010478,19
6,107431104010478,19
6,107431139010478,19
6,107431165010478,19
6,107433919010478,19
6,107433944010478,19
5,107434205010478,22
5,107434291010478,19
5,107434430010478,22
5,107434468010478,22
5,107434602010478,12
3,107434829010478,22
3,107434896010478,22
3,107434920010478,22
7,107435110010478,19
7,107435215010478,12
7,107435274010478,19
6,107464592010478,22
4,107464701010478,19
4,107464755010478,24
4,143600234010854,19
5,143600241010854,19
5,143600245010854,19
5,143600250010854,19
6,157557705010854,11
6,157557706010854,19
6,157557707010854,19
4,157557716010854,19
5,157557721010854,12
5,157557723010854,12
5,157557727010854,12
5,157557742010854,12
5,157557743010854,12
5,157557745010854,12
5,157557746010854,12
5,157557748010854,11
5,157557749010854,12
5,157557750010854,11
6,157557752010854,19
6,157557755010854,19
6,157557756010854,19
6,157557758010854,19
5,157557759010854,19
5,157557761010854,29
7,143600492010854,19
7,143600493010854,19
2,103547261010478,22
2,103547365010478,22
2,103547468010478,22
2,103547582010478,25
2,103547852010478,22
2,103547957010478,24
2,103548039010478,22
1,132038107010478,22
1,132038157010478,22
2,132038266010478,21
2,132038457010478,22
2,132038532010478,21
2,132038906010478,22
1,132039691010478,22
1,132039813010478,21
1,132039887010478,22
1,132039984010478,22
1,132040068010478,21
1,132040204010478,24
7,129851808010478,19
7,129851832010478,12
7,129851857010478,19
7,129851880010478,12
7,129851909010478,19
7,129851951010478,19
7,129851991010478,19
7,129852067010478,19
7,129852100010478,12
6,129852352010478,22
6,129852424010478,22
6,129852477010478,22
6,129852541010478,22
2,103502536010478,22
2,103503033010478,22
2,103510814010478,22
2,103510996010478,22
2,103511257010478,22
2,103511345010478,22
2,103511620010478,25
2,103511791010478,22
2,103511848010478,22
7,143599237010854,19
3,143599273010854,22
6,107452566010478,19
6,107452768010478,19
7,107452813010478,19
6,107563927010478,12
6,107564053010478,12
6,107564165010478,19
6,107564192010478,19
6,107564285010478,12
3,107421444010478,22
3,107421571010478,19
3,107421636010478,22
3,107421672010478,22
4,107421961010478,19
6,107454951010478,19
6,107455045010478,19
5,107457605010478,22
5,107457647010478,22
5,107457980010478,22
3,107458084010478,22
3,107458167010478,22
4,107458398010478,13
5,107458474010478,22
5,107458506010478,12
5,107458657010478,22
5,107458708010478,19
6,107462135010478,19
6,107462175010478,19
6,107462223010478,19
6,107462245010478,19
6,107462283010478,19
6,107462350010478,13
6,107462425010478,19
6,107462456010478,13
5,107464991010478,12
5,107465128010478,19
5,107465291010478,22
5,107465574010478,22
5,107465639010478,12
5,107465673010478,12
5,107465787010478,22
5,107465844010478,12
6,107465903010478,12
6,107465971010478,19
6,107466027010478,19
6,107466073010478,19
6,107466109010478,19
6,107466225010478,19
5,107466381010478,22
5,107466460010478,11
5,107466500010478,22
6,129821760010478,19
6,129821783010478,19
6,129821820010478,19
6,129821842010478,19
6,129821878010478,19
6,129821904010478,19
5,143600252010854,19
5,143600253010854,19
5,143600258010854,12
5,143600259010854,12
5,143600260010854,19
5,143600261010854,12
5,143600263010854,19
5,143600264010854,12
6,143600266010854,19
6,143600267010854,19
6,143600270010854,19
6,143600271010854,19
6,143600272010854,19
6,143600788010854,13
6,143600795010854,22
6,143600796010854,22
6,143600797010854,22
6,143600799010854,12
6,143600800010854,22
6,143600801010854,22
6,143600803010854,22
6,143600806010854,12
6,143600807010854,19
6,143600808010854,12
6,143600812010854,19
6,143600813010854,19
6,143600815010854,19
6,143600818010854,19
6,143600820010854,19
5,143600825010854,19
5,143600828010854,12
5,143600829010854,19
5,143600832010854,12
7,143600835010854,19
7,143600836010854,19
7,143600838010854,19
7,143600839010854,19
7,143600841010854,19
7,143600843010854,19
5,143600848010854,19
4,157557773010854,21
4,157557779010854,21
4,157557780010854,24
4,157557781010854,32
4,157557783010854,21
2,103540267010478,22
2,103540529010478,22
2,103540777010478,21
2,103540909010478,22
2,103541106010478,22
1,103541407010478,22
1,103541711010478,21
1,103542064010478,22
1,132040322010478,22
1,132040603010478,21
2,132040978010478,22
2,132056243010478,22
2,132056525010478,22
2,132056728010478,22
2,132056821010478,22
2,132057262010478,22
1,132057471010478,22
1,132057578010478,22
1,132057652010478,22
1,132057732010478,22
1,132057830010478,22
1,132057892010478,22
1,132057976010478,22
1,132058071010478,24
1,132058232010478,22
1,132058364010478,22
1,132058552010478,31
1,132059063010478,22
1,132059323010478,22
1,132059503010478,22
1,132059709010478,22
2,103503110010478,21
2,103503321010478,22
2,103503828010478,22
1,103503988010478,21
1,103504098010478,21
2,103504526010478,22
2,103504743010478,22
2,103504833010478,22
2,103505051010478,22
2,103505310010478,22
1,132077423010478,22
1,132077480010478,22
1,132077641010478,25
2,132077757010478,22
2,132077824010478,22
2,132077988010478,22
2,132078053010478,21
3,143599511010854,25
3,143599516010854,22
3,143599518010854,24
3,143599519010854,22
4,143599528010854,19
4,143599530010854,19
4,143599531010854,19
6,143599534010854,19
6,143599547010854,13
6,107564561010478,19
5,107564604010478,19
5,107564707010478,19
5,107564781010478,19
5,107564803010478,21
5,107564892010478,12
6,107564995010478,29
6,107565336010478,19
6,107565364010478,12
6,107565390010478,19
6,107565479010478,19
4,107455173010478,19
4,107455334010478,13
4,107455373010478,19
6,107455466010478,19
6,107455583010478,19
4,107455631010478,19
4,107455705010478,19
4,107455748010478,19
7,107567710010478,19
7,107567754010478,19
7,107567793010478,12
7,107567846010478,19
7,107567889010478,19
7,107567927010478,12
7,107567950010478,19
5,107568051010478,19
5,107568134010478,19
5,107568166010478,19
5,107568198010478,19
5,107568343010478,13
5,107568374010478,19
5,107568424010478,19
5,107568540010478,12
5,107568577010478,19
5,107568674010478,12
6,107462607010478,22
3,129819016010478,22
7,129819246010478,12
7,129819400010478,19
7,129819440010478,12
7,129819470010478,12
7,129819603010478,19
7,129819683010478,12
7,129819709010478,12
7,129819752010478,12
7,129819796010478,12
7,129819836010478,19
7,129819885010478,19
7,129819921010478,19
7,129819942010478,19
7,129819979010478,19
7,129820031010478,12
7,129820056010478,19
7,129820076010478,12
7,129820156010478,19
7,129820176010478,19
7,129820235010478,19
7,129820299010478,19
6,129821950010478,12
6,129822000010478,19
6,129822021010478,19
5,129822053010478,12
5,129822141010478,19
5,129822192010478,19
5,129822220010478,12
5,129822257010478,12
7,129822318010478,19
7,129822338010478,19
7,129822405010478,22
7,129822426010478,19
7,129822527010478,19
7,129822546010478,19
7,129822585010478,19
7,129822678010478,22
7,129822699010478,19
7,129822719010478,19
7,129822803010478,19
7,129822823010478,19
7,129822859010478,19
7,129822895010478,19
4,129822959010478,19
4,129823009010478,19
4,129823047010478,19
4,129823070010478,19
6,129823167010478,19
7,107484828010478,19
7,107484879010478,19
7,107484949010478,19
7,107485001010478,19
7,107485025010478,19
5,143600291010854,22
6,143600292010854,19
6,143600293010854,19
6,143600294010854,19
6,143600300010854,19
3,143600303010854,22
3,143600305010854,22
5,143600851010854,12
5,143600852010854,12
5,143600854010854,19
5,143600855010854,19
5,143600856010854,19
5,143600857010854,19
5,143600859010854,12
5,143600860010854,19
5,143600866010854,12
5,143600867010854,12
5,143600869010854,12
5,143600871010854,12
5,143600874010854,19
5,143600878010854,19
5,143600879010854,22
4,143600898010854,19
4,143600899010854,19
7,143600904010854,13
7,143600905010854,19
7,143600906010854,13
7,143600907010854,19
7,143600908010854,19
7,143600909010854,19
1,103542149010478,22
1,103542209010478,22
1,103542305010478,22
1,103542679010478,24
1,103542918010478,22
1,103543385010478,22
1,103543605010478,22
1,103543838010478,22
1,132047061010478,22
1,132047167010478,22
1,132047397010478,22
1,132047474010478,22
1,132047848010478,22
1,132048300010478,21
1,132048325010478,22
1,132048518010478,22
2,132048685010478,22
2,132048742010478,21
2,132048927010478,22
2,132049270010478,25
2,132049501010478,21
1,132060013010478,22
1,132060076010478,22
1,132060289010478,22
1,132060374010478,22
1,132060622010478,21
1,132060830010478,22
2,132061189010478,25
2,132061347010478,22
1,132071676010478,22
2,132072242010478,24
2,132072290010478,24
2,132072362010478,22
2,132078524010478,22
1,132078733010478,25
1,132078807010478,22
1,132078870010478,22
1,132079037010478,22
1,132079194010478,21
1,132079369010478,21
1,132079466010478,22
1,132079651010478,22
1,132079747010478,21
1,132079902010478,21
1,132080086010478,21
1,132080158010478,24
1,132080257010478,21
1,132080324010478,24
1,132080444010478,21
1,132080512010478,22
5,143598834010854,22
6,143598837010854,19
6,143598838010854,19
6,143598840010854,19
6,143599557010854,19
6,143599559010854,19
6,143599561010854,19
6,143599563010854,19
5,143599566010854,12
5,143599571010854,12
5,143599572010854,19
5,143599574010854,12
7,143599782010854,19
7,143599790010854,19
7,143599797010854,19
6,107474328010478,22
6,107474382010478,22
6,107474435010478,22
6,107474607010478,19
6,107474645010478,19
6,107474701010478,19
6,107474757010478,19
6,107474782010478,19
6,107475000010478,19
5,107475231010478,12
5,107475394010478,12
7,107475549010478,19
5,107568757010478,12
5,107568970010478,12
5,107569029010478,12
5,107569070010478,19
5,107569231010478,11
4,107569308010478,24
4,107569364010478,25
4,107569439010478,24
4,107478068010478,19
4,107478160010478,19
5,107478360010478,22
4,107478463010478,19
4,107478622010478,19
4,107478655010478,19
6,107478795010478,11
6,107478818010478,19
6,107478853010478,13
6,107478878010478,19
7,129820351010478,19
7,129820404010478,19
3,107481610010478,22
6,107481785010478,11
6,107481938010478,11
6,107482007010478,19
6,107482035010478,12
6,107482083010478,12
6,107482115010478,12
6,107482454010478,19
6,107482517010478,12
6,107482581010478,12
6,107482668010478,12
7,107485111010478,19
7,107485288010478,19
7,107485410010478,19
7,107485485010478,19
6,107485667010478,19
7,107486078010478,12
6,107488192010478,19
6,107488237010478,19
3,143600308010854,25
6,143600313010854,22
6,143600322010854,22
6,143600325010854,22
6,143600327010854,22
3,143600328010854,24
3,143600331010854,22
3,143600334010854,22
4,143600920010854,19
4,143600921010854,19
4,143600929010854,19
4,143600930010854,19
4,143600932010854,19
4,143600937010854,19
4,143600938010854,19
4,143600939010854,19
4,143600942010854,19
4,143600944010854,19
4,143600946010854,19
4,143600949010854,19
1,103531526010478,24
1,103531603010478,21
1,103531709010478,22
1,103531917010478,22
1,103532391010478,22
1,103532451010478,25
1,103532533010478,24
1,103532828010478,22
1,103533168010478,22
1,103533254010478,22
2,132049799010478,21
2,132049866010478,22
2,132049946010478,22
2,132050336010478,22
2,132050490010478,22
2,132050561010478,22
2,132050787010478,22
2,132050850010478,22
2,132051097010478,22
2,132051157010478,22
2,132051230010478,22
1,132051278010478,22
2,132064493010478,22
2,132064687010478,22
2,132064778010478,22
2,132065047010478,22
2,132065187010478,22
2,132065336010478,22
2,132065392010478,22
2,132065734010478,22
2,132065804010478,22
2,132065965010478,22
2,132072888010478,22
2,132073122010478,25
2,132073204010478,22
2,132073289010478,22
2,132073376010478,22
2,132073669010478,22
2,132073785010478,22
1,132083476010478,21
6,143598706010854,13
6,143598707010854,13
6,143598708010854,13
6,143598709010854,13
6,143598712010854,13
6,143598717010854,19
6,143598718010854,13
6,143598727010854,22
6,143598728010854,22
5,143598847010854,22
5,143598848010854,22
5,143598850010854,12
5,143598851010854,22
5,143598854010854,22
5,143598855010854,22
3,143598876010854,22
7,143598891010854,12
6,143599105010854,22
6,143599835010854,19
6,143599837010854,19
6,143599838010854,19
6,143599839010854,19
6,143599841010854,19
6,143599842010854,19
6,143599843010854,19
6,143599845010854,19
3,143599848010854,22
4,129855722010478,19
4,129855763010478,19
4,129855918010478,19
4,129856026010478,19
4,129856150010478,25
7,107475610010478,19
7,107475630010478,19
7,107475663010478,12
7,107475730010478,19
7,107475750010478,19
7,107475791010478,19
5,107475899010478,21
5,107475962010478,13
5,107475998010478,13
5,107476155010478,22
5,107476306010478,19
5,107476368010478,19
5,107478928010478,22
5,107479028010478,22
5,107479084010478,22
4,107479195010478,24
4,107479634010478,19
7,107505434010478,19
7,107505631010478,19
7,107505674010478,19
7,107505857010478,19
6,107508580010478,19
7,107508777010478,13
7,107508798010478,19
7,107508829010478,19
7,107508898010478,13
7,107508932010478,19
5,107508970010478,12
5,107509013010478,22
5,107509058010478,22
5,107509083010478,19
5,107509116010478,12
5,107509152010478,19
5,107509209010478,22
5,107509250010478,19
5,107509276010478,12
5,107509366010478,12
5,107509451010478,12
5,107509534010478,19
5,107509706010478,12
5,107509796010478,19
5,107509894010478,19
5,107509974010478,12
6,107510004010478,19
6,107510033010478,12
3,107488407010478,22
3,107488513010478,22
3,107488599010478,22
7,107488834010478,12
7,107488896010478,12
7,107488949010478,12
7,107489018010478,19
7,107489045010478,12
7,107489161010478,19
4,107489235010478,13
4,107489344010478,19
4,107489545010478,19
4,107489578010478,19
6,143600341010854,19
6,143600342010854,19
6,143600343010854,19
6,143600344010854,19
6,143600348010854,19
6,143600349010854,19
4,143600360010854,19
2,103533620010478,22
2,103533696010478,21
2,103533806010478,22
2,103534053010478,21
2,103534136010478,21
2,103534880010478,21
2,103534948010478,22
2,103535041010478,22
2,103535313010478,22
2,103535619010478,22
2,103535714010478,22
6,129867053010478,22
6,129867096010478,21
6,129867137010478,19
6,129867196010478,22
6,129867218010478,19
6,129867277010478,12
6,129867333010478,12
6,129867477010478,19
2,132066573010478,22
2,132066689010478,25
2,132066755010478,22
2,132066919010478,22
2,132067272010478,22
5,129870287010478,22
5,129870412010478,22
5,129870486010478,12
4,129870770010478,21
3,129870831010478,22
3,129870986010478,19
3,129871034010478,32
6,143598731010854,22
6,143598732010854,19
6,143598733010854,22
6,143598736010854,13
6,143598738010854,19
4,143598753010854,19
4,143598754010854,19
5,143598966010854,22
3,143598973010854,22
5,143598977010854,22
5,143598978010854,12
5,143598981010854,12
4,143598995010854,19
5,143599127010854,22
5,143599128010854,22
5,143599131010854,12
5,143599136010854,19
5,143599137010854,19
5,143599140010854,19
5,143599141010854,19
5,143599142010854,19
3,143599149010854,22
3,143599150010854,24
3,143599151010854,22
5,143599153010854,22
5,143599156010854,22
5,143599160010854,22
5,143599161010854,22
6,143599163010854,22
6,143599164010854,22
4,143599374010854,19
4,143599376010854,19
5,143599377010854,22
6,129856558010478,19
6,129856659010478,19
6,129856697010478,22
6,129856797010478,19
4,129856889010478,19
2,103512076010478,25
2,103512163010478,24
1,103512274010478,22
1,103512569010478,24
1,103512931010478,22
1,103513033010478,22
1,20055977010478,22
1,20056015010478,22
1,20056060010478,22
1,20056111010478,22
1,20056143010478,22
1,20056415010478,22
1,20056496010478,21
1,20056588010478,21
2,20056713010478,22
7,107506011010478,19
3,107506172010478,22
3,107506257010478,22
5,107506375010478,22
5,107506406010478,22
5,107506530010478,22
2,20015018010478,21
2,20015136010478,25
2,20015200010478,24
2,20015360010478,25
2,20015478010478,21
2,20015668010478,21
2,20015840010478,21
2,20015977010478,21
7,107510165010478,19
7,107510212010478,19
7,107510273010478,19
7,107510349010478,19
7,107510387010478,19
7,107510467010478,19
1,20020024010478,21
2,20020478010478,22
2,20020619010478,22
2,20020759010478,22
6,107511685010478,19
3,107511885010478,22
3,107511992010478,21
3,107512171010478,19
6,107512266010478,19
6,107512286010478,19
6,107512373010478,19
6,107512457010478,19
4,107512638010478,11
4,107512688010478,19
4,107512746010478,11
6,107512828010478,19
6,107512952010478,19
4,107513022010478,19
4,107513046010478,19
4,107513081010478,19
4,129867576010478,24
4,129867747010478,19
4,129867832010478,19
3,129867957010478,22
3,129868007010478,25
5,129868213010478,19
5,129868325010478,12
5,129868377010478,12
5,143599989010854,12
5,143599993010854,12
5,143599994010854,12
5,143599996010854,12
6,143599997010854,22
6,143599998010854,22
6,143600000010854,22
7,129871168010478,12
7,129871191010478,12
4,143600122010854,19
4,143600124010854,19
5,143600127010854,19
5,143600129010854,12
5,143600131010854,12
5,143600132010854,12
7,143600137010854,19
7,143600138010854,13
5,143599001010854,22
5,143599002010854,13
5,143599003010854,12
5,143599006010854,22
4,143599010010854,19
5,143599383010854,22
7,143599388010854,19
7,143599389010854,19
7,143599390010854,19
7,143599391010854,19
7,143599392010854,13
7,143599393010854,13
7,143599395010854,19
5,143599397010854,22
5,143599398010854,12
5,143599399010854,12
5,143599402010854,19
5,143599405010854,12
5,143599410010854,12
5,143599411010854,12
5,143599412010854,12
5,143599413010854,12
5,143599414010854,12
5,143599415010854,12
3,143599424010854,22
7,143599427010854,13
7,143599429010854,13
5,143599435010854,12
5,143599440010854,22
2,103513702010478,22
2,103514008010478,22
2,103514128010478,22
2,103514219010478,22
2,103514317010478,25
2,103514823010478,22
1,103514899010478,22
1,103515030010478,22
1,103515369010478,22
1,103515404010478,22
6,143599578010854,19
6,143599580010854,19
6,143599581010854,19
6,143599582010854,19
3,143599596010854,22
3,143599599010854,22
3,143599602010854,29
3,143599604010854,19
2,20057087010478,25
1,115422759010478,21
1,20013646010478,22
1,20013692010478,22
1,20013748010478,22
1,20014094010478,22
4,107418909010478,19
4,107418939010478,19
4,107418998010478,19
4,107419054010478,19
4,107419168010478,19
2,20016156010478,22
2,20016240010478,22
2,20016475010478,24
2,20016521010478,22
2,20016590010478,22
2,20016648010478,21
2,20016870010478,21
1,20059827010478,21
1,20059945010478,22
1,20060015010478,24
1,71241677010478,12
1,71241993010478,21
1,71242109010478,22
1,71242198010478,22
1,71242461010478,21
1,71242531010478,21
1,71242595010478,21
1,71242666010478,21
1,71242853010478,24
2,20020809010478,22
2,20020855010478,22
2,20020950010478,22
2,20021093010478,24
2,20021157010478,22
2,20021220010478,22
1,71250966010478,22
1,71251383010478,22
1,71251418010478,22
1,71251677010478,22
2,71252110010478,22
2,71252232010478,22
2,71252313010478,22
2,71252602010478,22
2,71252861010478,22
2,71253157010478,22
2,71253303010478,22
2,71253801010478,22
2,71254103010478,22
2,71254300010478,22
2,71254557010478,22
4,107513138010478,19
1,20024315010478,22
1,20024442010478,22
1,20024506010478,22
1,20024737010478,22
1,20024785010478,22
1,20024823010478,22
1,20024893010478,22
1,20024946010478,21
1,20024993010478,21
1,20025171010478,21
1,20025254010478,25
6,143600004010854,22
6,143600007010854,22
5,143600010010854,12
5,143600012010854,19
4,143600024010854,19
4,143600029010854,13
4,143600030010854,13
6,143600032010854,12
6,143600034010854,11
6,143600037010854,22
6,143600039010854,12
3,143600046010854,25
4,143600958010854,19
4,143600964010854,21
6,143600154010854,19
5,143600160010854,25
5,143600163010854,19
5,143600164010854,12
5,143600165010854,12
5,143600167010854,12
4,143600184010854,19
4,143600186010854,19
6,143600377010854,22
6,143600378010854,22
6,143600381010854,22
6,143600383010854,22
5,143600390010854,22
5,143600391010854,22
5,129850335010478,12
5,129850374010478,22
5,129850532010478,19
5,129850560010478,12
5,129850619010478,19
5,129850689010478,19
5,129850772010478,19
5,129850829010478,19
5,129850938010478,12
3,129873127010478,22
3,129873180010478,22
5,129873276010478,21
5,129873416010478,21
5,129873457010478,21
5,129873482010478,21
5,129873620010478,11
6,129852757010478,19
6,129852959010478,19
5,129853068010478,11
7,129853230010478,19
7,129853267010478,19
7,129853322010478,19
7,129853351010478,19
7,129853379010478,19
7,129853434010478,19
5,129853632010478,21
5,129853658010478,22
5,129853756010478,12
5,129853845010478,12
5,129853960010478,12
3,143599621010854,22
3,143599627010854,19
6,143599642010854,22
5,129857158010478,19
4,129857288010478,13
4,107419292010478,19
1,71243258010478,21
2,71243957010478,25
2,71244284010478,22
2,71244400010478,22
2,71244483010478,22
2,71244723010478,22
2,71244823010478,25
1,71245482010478,22
1,71245523010478,21
2,71246229010478,21
4,107422017010478,19
4,107422063010478,19
4,107422115010478,13
5,107428383010478,19
5,107428414010478,19
5,107428555010478,19
2,71254690010478,25
2,71254934010478,22
2,71255019010478,22
2,71255073010478,22
2,71255207010478,22
2,71255511010478,21
2,71255597010478,25
1,71255670010478,22
1,71255969010478,22
5,107431510010478,22
5,107431644010478,22
6,107431737010478,19
3,107431883010478,22
3,107431941010478,22
6,107432312010478,19
6,107432334010478,13
6,107432363010478,19
6,107432449010478,19
6,107432474010478,19
6,107432569010478,19
6,107432597010478,19
1,20025322010478,24
1,20025383010478,21
1,71261951010478,22
1,71262092010478,22
1,71262214010478,22
1,71262336010478,22
1,71262703010478,22
1,71262830010478,21
1,71262989010478,21
2,71263255010478,21
2,71263408010478,21
2,71263655010478,22
2,71263716010478,22
2,71263837010478,21
6,129865670010478,12
3,143599849010854,22
3,143599850010854,22
3,143599852010854,22
3,143599854010854,22
4,143599866010854,19
7,143599869010854,12
6,143600972010854,22
6,143600977010854,19
6,143600982010854,22
4,143600990010854,13
5,143601005010854,12
7,143601017010854,13
7,143601018010854,13
7,143601021010854,13
7,143601022010854,13
3,143601026010854,22
5,143600392010854,22
5,143600394010854,12
3,143600406010854,22
7,143600416010854,12
7,143600419010854,12
7,143600421010854,19
7,143600423010854,12
7,143600424010854,12
7,143600425010854,19
7,143600428010854,19
7,143600429010854,12
7,143600430010854,12
1,103544153010478,22
1,103544382010478,22
2,103544549010478,22
2,103544629010478,24
2,103544873010478,22
2,103544989010478,22
4,129873935010478,13
4,129874042010478,13
5,129874145010478,22
5,129874176010478,22
5,129874224010478,22
5,129874248010478,22
5,129874276010478,22
5,129874349010478,22
5,129874393010478,12
7,143600568010854,19
7,143600571010854,19
7,143600572010854,19
4,143600582010854,19
2,103505835010478,22
2,103505892010478,22
2,103506104010478,24
1,103506378010478,22
1,103506575010478,22
1,103506850010478,22
1,103507019010478,21
1,103507242010478,21
1,103507456010478,22
1,103507485010478,21
1,103507562010478,21
1,103507920010478,21
1,103508169010478,24
1,103508591010478,21
1,103508991010478,21
1,103509057010478,21
1,103509094010478,21
1,103509238010478,21
1,103509385010478,21
4,129857389010478,19
7,129857437010478,19
7,129857488010478,13
7,129857580010478,19
7,129857602010478,13
3,129857869010478,22
6,129857979010478,13
3,129858261010478,22
3,129858302010478,22
1,103515502010478,22
1,103515642010478,22
1,103516013010478,22
2,103516471010478,25
2,103516707010478,21
2,103516977010478,21
2,103517118010478,22
6,107420007010478,19
4,107420231010478,19
4,107420294010478,19
4,107428870010478,19
4,107428916010478,19
4,107428956010478,19
6,107429322010478,19
5,107429386010478,32
5,107429512010478,22
4,107429710010478,25
4,107455836010478,19
4,107456038010478,19
4,107456084010478,19
5,107456124010478,22
5,107456227010478,12
3,107432764010478,22
3,107432789010478,22
6,107432987010478,12
6,107433058010478,19
6,107433135010478,12
6,107433267010478,19
6,107462721010478,22
6,107462820010478,19
6,107462873010478,19
6,107462997010478,12
6,107463020010478,19
4,107463129010478,19
4,107463328010478,19
5,129861462010478,11
6,129861578010478,19
6,129861600010478,19
7,129861785010478,13
7,129861805010478,13
5,129861929010478,19
5,129861956010478,19
5,129861982010478,19
